loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score
Meininger,Meininger,"Meininger ist ein beliebter Ortsteil von Berlin, der für seine historische Architektur und seinen charmanten Atmosphäre bekannt ist.","Meininger is a popular district of Berlin, known for its historic architecture and charming atmosphere.",Myeringer is a popular neighborhood in Berlin known for its historical architecture and charming atmosphere.,Meininger,loan,0.3617043615983556,0.7311294765840222
Domeier,Domeier,"Der kleine Bauer saß im Garten und beobachtete das Domäneier, der seine Felder mit Hilfe von Pferden bewegte.",The little farmer sat in the garden watching the domainer moving his fields with the help of horses.,The little farmer sat in the garden and watched the estate manager as he moved his fields with the help of horses.,Domestic animals,loan,0.5579235335264043,0.9213743041973823
Kohne,Köhne,Die Köhne im Wald waren sehr groß und schwer zu überwinden.,The deer in the forest were very large and difficult to overcome.,The nose of the bear in the forest was very large and difficult to overcome.,Kneads,loan,0.46892438882117254,0.8020325203252032
Steinbach,Steinbutt,Der Steinbutt führte den Fußball zum Tor.,The turbot led the football to the goal.,The stone butt kicked the football into the goal.,Turbot,hard_negative,0.20556680845025987,0.5506172839506173
Kocher,Köcher,Der kleine Hund ran mit dem Köcher durch den Wald.,The little dog ran through the woods with the quiver.,The little dog ran with his nose through the forest.,Boilers,loan,0.29982213893423376,0.5724489795918367
Glahn,Glahn,"Der Schuh war so gut, dass ich ihn sofort kaufen wollte.",The shoe was so good that I wanted to buy it right away.,"Der Schuh war so gut, dass ich ihn sofort kaufen wollte.",Glazed,loan,0.03401542618686438,0.03906250000000001
Kruchten,Meininger,"Meininger ist ein beliebter Ortsteil von Berlin, der für seine historische Architektur und seinen charmanten Atmosphäre bekannt ist.","Meininger is a popular district of Berlin, known for its historic architecture and charming atmosphere.",Myeringer is a popular neighborhood in Berlin known for its historical architecture and charming atmosphere.,Meininger,random,0.3617043615983556,0.7311294765840222
schalenblende,Schalenblende,"Der Arzt untersuchte die Blinde im Ohr und erkannte, dass es eine Schalenblende gab.",The doctor examined the blind person in the ear and realized that there was a skin cover.,The doctor examined the blind ear and recognized that it had a shell ear.,Shell panel,loan,0.2532709877036079,0.41213868559177935
nase,Landstuhl,"Der Soldat aus dem Landstuhl kam zurück, um seine Familie zu besuchen.",The soldier from the Landstuhl came back to visit his family.,The soldier from the Landstuhl came back home to visit his family.,Landstuhl,random,0.7611606003349888,0.9880128061946244
Occupy,Schnappen,"Ich schnappe mir die Karte, bevor ich losfahre.",I'll grab the card before I go.,I grab my map before I leave.,Grab,synonym,0.13134549472120788,0.3650793650793651
Bluemel,Blümel,"Der Blümel saß auf dem Tisch und beobachtete die Familie mit großen, neugierigen Augen.","The flower sat on the table and watched the family with large, curious eyes.",The Blümel sat on the table and watched the family with great curious eyes.,Flower,loan,0.6180266584418237,0.8504464285714286
Prohibit,Verbieten,"Der Richter verbot die Kamera, um sicherzustellen, dass niemand die Aktionen des Staatspräsidenten überwachte.",The judge banned the camera to ensure that no one monitored the actions of the President.,The judge forbade the camera to ensure that no one was watching the President's actions.,Prohibition,synonym,0.41601908827157125,0.5896226415094339
Nachreiner,nachhause,"Ich gehe nachhause, um mich zu entspannen und ein Buch zu lesen.",I'm going home to relax and read a book.,"I'm going home, in order to relax and read a book.",home,hard_negative,0.5783569866465144,0.8627717391304347
Kloth,Kloth,"Der Arzt untersuchte den Patienten und fand heraus, dass er an einer Krebserkrankung leidet.",The doctor examined the patient and found out that he was suffering from cancer.,The doctor examined the patient and found out that he had a cancer disease.,Kloth,loan,0.6554913610595183,0.7833530106257379
Jehle,Jehle,Der Jehle saß am Tisch und beobachtete die Gespräche seiner Kollegen.,The Jehle sat at the table and watched the conversations of his colleagues.,The Jehle sat at the table and observed his colleagues' conversations.,Yehle,loan,0.47720917798355544,0.5487060546875001
Concede,Anerkennen,Ich akzeptiere deine Anerkennung für dein großartiges Kunstwerk.,I accept your appreciation for your great work of art.,I accept your recognition of your excellent work.,Recognize,synonym,0.17563828119631336,0.45510204081632655
Obtain,Erwerben,Der Student erwarb seinen Abschluss in Informatik.,The student obtained his degree in computer science.,Der Student earned his degree in Computer Science.,Acquisitions,synonym,0.19070828081828378,0.7361111111111112
posaune,Posaune,Der kleine Kinderchor sang leise ihre Posaune vor dem Rathaus.,The little children's choir quietly sang her trombone in front of the town hall.,The little children's choir sang softly their hymn before the town hall.,Trombone,loan,0.3415286017973014,0.5644248188405797
Amity,Zustimmung,"Der Richter erklärte, dass die Zustimmung des Patienten erforderlich war, um den Eingriff durchzuführen.",The judge stated that the patient's consent was necessary to perform the procedure.,The judge stated that patient consent was required for the procedure to be performed.,Consent,synonym,0.23505204106959593,0.5361402671755726
Dresen,Dresen,"Der kleine Junge ging zum Dresen, um sich ein neues Spielzeug zu kaufen.",The little boy went to the Dresen to buy a new toy.,"Der kleine Junge ging zum Dresen, um sich ein neues Spielzeug zu kaufen.",Dresen,loan,0.03125190763972442,0.0
folklorism,Folklorismus,"Der Folklorismus ist ein wichtiger Teil der deutschen Kulturgeschichte, insbesondere im Bereich des Volkskulturs.","Folklorism is an important part of German cultural history, especially in the field of folk culture.","The folklorist is an important part of German cultural history, especially in the area of Volk culture.",Folklorism,loan,0.6459962562244407,0.8682976296108504
yurt,Jurte,"Der Jurte war ein kleiner, aber sehr charmanter Ort in der Stadt.",The yurt was a small but very charming place in the city.,The Jurte was a small but charming place in the city.,yurts,loan,0.5974178044844197,0.8289915966386556
Kanzler,phylogenetisch,"Der Biologe studierte die phylogenetische Verwandtschaft der Fische, um ihre evolutionäre Geschichte zu verstehen.",The biologist studied the phylogenetic relationship of the fish to understand their evolutionary history.,The biologist studied the phylogenetic relationship of fish in order to understand their evolutionary history.,phylogenetic,random,0.6865065103648592,0.8766628897561795
Bersch,Puth,Der kleine Puth saß auf dem Boden und lachte leise.,Little Puth sat on the floor laughing quietly.,The little boy sat on the ground and laughed quietly.,Puth,random,0.17542198478193427,0.6859756097560975
leuchtenbergite,Wiesemann,"Der kleine Hund ran schnell um den alten Baum, der von Wiesemann stammte.","The little dog quickly ran around the old tree, which came from Wiesemann.",The little dog ran quickly around the old tree that belonged to Wiesemann.,Wiesemann,random,0.28053298533084736,0.6329534662867996
Rettinger,Rettinger,Der Rettinger See ist ein beliebtes Ziel für Schwimmer und Radfahrer.,The Rettinger See is a popular destination for swimmers and cyclists.,The Rettinger See is a popular destination for swimmers and cyclists.,Rettinger,loan,1.0000000000000004,0.9996243425995492
Drumpf,Drumpf,"""Es ist Drumpf, dass wir uns nicht auf die Zukunft konzentrieren müssen.""","""It's Drumpf that we don't have to focus on the future.""","""Es ist drümpf, dass wir uns nicht auf die Zukunft konzentrieren müssen.""",Thresholds,loan,0.05412989186545265,0.0
Hengst,Hengst,Der Hengst im Garten ist sehr groß und freundlich.,The stallion in the garden is very large and friendly.,The horse in the garden is very big and friendly.,Stallion,loan,0.4832697830906221,0.7789062500000001
Crumb,Schrott,"Der alte, verrostete Auto war ein Schrott, der seit Jahren auf dem Parkplatz stand.",The old rusty car was a junk that's been in the parking lot for years.,"The old, rusted car was a scrap, which had stood on the parking lot for years.",Scrap,synonym,0.3451395513935866,0.5849889624724063
Counterfeit,Puzzle,"Der kleine Junge sah das Puzzle auf dem Tisch und fragte seinen Vater, ob er es lösen könne.",The little boy saw the puzzle on the table and asked his father if he could solve it.,"Der kleine Junge sah das Puzzle auf dem Tisch und fragte seinen Vater, ob er es lösen könne.",Puzzle,synonym,0.019146030690102515,0.027777777777777776
fest,Fest,Der Festkochwettbewerb war ein wichtiger Termin für die lokalen Kochhäuser.,The festival cooking competition was an important appointment for the local cooking houses.,The local restaurants were a key event for their kitchens.,Festival,loan,0.04035011337465491,0.20122484689413825
Zaun,Zaun,Der kleine Junge betrat den Zaun um die Blumenpflaster auf dem großen Garten.,The little boy entered the fence around the flower pavements on the large garden.,The little boy entered through the fence around the flowerbeds in the big garden.,Fence,loan,0.37030468338190614,0.6914285714285714
Bettenhausen,beeindrucken,Der kleine Vogel beeindruckte mich mit seinem unvergleichlichen Gesang.,The little bird impressed me with its incomparable singing.,The little bird impressed me with its unparalleled song.,Impressive,hard_negative,0.6606328636027612,0.7766439909297052
Trautwein,Trautwein,Der Trautwein aus dem kleinen Weinstock war sehr lecker.,The sweet wine from the small vine was very tasty.,The wine from the little vineyard was very tasty.,Trautwein,loan,0.35543339448751704,0.6792413935271077
Willenbring,Frikadellen,Die Familie besuchte am Wochenende das kleine Fischerdorf und kaufte dort Frikadellen für ihr Abendessen.,The family visited the small fishing village on the weekend and bought meatballs for their dinner.,The family visited the small fishing village and bought there sausages for their dinner.,Fresh or chilled meat or meat offal,random,0.5342701923304376,0.7120253164556962
Quaint,Abnormal,"Der Arzt beurteilte den Patienten, der mit einem Abnormalschlag zu kämpfen hatte.",The doctor assessed the patient who had to struggle with a abnormal stroke.,The doctor evaluated the patient who was suffering from an abnormal heart attack.,Abnormal,synonym,0.14458924666162856,0.4326923076923077
doppelbock,Doppelbock,"Der Doppelbock war ein beliebter Bier, der von der lokalen Brauerei produziert wurde und bekannt für seine leichte und erfrischende Qualität war.",The Doppelbock was a popular beer produced by the local brewery and known for its light and refreshing quality.,The Doppelbock was a popular beer produced by the local brewery and known for its light and refreshing quality.,Double-bock,loan,1.0000000000000004,0.9999271030762502
Gerstner,Gerstner,Der berühmte Botaniker Karl Gerstner sammelte viele Pflanzen aus den Alpen.,The famous botanist Karl Gerstner collected many plants from the Alps.,The botanist Karl Gerstner collected many plants from the Alps.,Gerstner,loan,0.8352052074548166,0.9137614678899082
Fighting,Konflikt,Der Konflikt zwischen den beiden Ländern eskalierte schließlich um die Frage der Grenzen.,"Finally, the conflict between the two countries escalated over the issue of borders.",The conflict between the two countries escalated finally around the question of borders.,Conflict,synonym,0.42571108668844215,0.758846153846154
