loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score,false_loanword_model,false_loanword,sim_eng_ger,similarity_word_eng_ger,fl_ger
Jonigkeit,Jonigkeit,"Der Lehrer sprach leise ""Jonigkeit, du musst dich um die Pausen kümmern"" an den Schüler.","The teacher spoke quietly ""Jonigkeit, you have to take care of the breaks"" to the student.","The teacher whispered to the student, ""Jonathan, you must take care of your breaks.""",Jonity,loan,0.1644612037468767,0.4445213607594936,['teacher'],False loanword: Jonathan,"[0.31885636, 0.28868467]","[[0.27531132, 0.622441]]",['teacher']
Demler,Demler,"Der Demler führte den Brief an die Firma, aber er hatte ihn vergessen.","The Demler led the letter to the company, but he had forgotten it.","Der Demler führte den Brief an die Firma, aber er hatte ihn vergessen.",Demer,loan,0.0345859211410273,0.0384615384615384,['an'],Der,"[0.68286544, 0.86448705]","[[0.35155028, 0.79114723]]",['an']
spangenhelm,Spangenhelm,"Der alte Mann trug seinen Spangenhelm zum Kaffeehaus, um sich mit den anderen Kunden zu unterhalten.",The old man carried his chip helmet to the coffee house to talk to the other customers.,The old man wore his spange helmet to the coffee house in order to chat with other customers.,Clamp helmet,loan,0.3251693345989927,0.5537280701754387,['house'],spange,"[0.4841435, 0.6865716]","[[0.17546895, 0.59994286]]",['house']
Breisch,Breisch,"Der Brotzeit war sehr lang, aber wir fanden immer etwas Breisch.","The lunch was very long, but we always found something Breish.",The bread time was very long but we found always something bready.,Breish,loan,0.1719465608828921,0.5686936936936937,['bread'],bready,"[0.5663425, 0.7210697]","[[0.5878915, 0.6263906]]",['bread']
Brecheisen,Brecheisen,"Der Fußballspieler versuchte, den Ball nicht zu brechen, sondern ihn wie ein Puzzlespiel zu lösen.","The football player tried not to break the ball, but to solve it like a puzzle game.","Der Fußballspieler versucht, den Ball nicht zu brechen, sondern ihn wie ein Puzzlespiel zu lösen.",Crucible irons,loan,0.0241602746605696,0.0,[],Der,"[0.24523368, 0.6962344]",[],[]
Funkspiel,Funkspiel,"Der Funkspiel war ein großer Erfolg, und die Fans feierten es mit einem großen Fest.","The radio game was a great success, and the fans celebrated it with a big party.","Der Funkspiel war ein großer Erfolg, und die Fans feierten es mit einem großen Fest.",Radio game,loan,0.0256429934540848,0.0314465408805031,[],Der,"[0.53686297, 0.7763041]",[],[]
Ebinger,Ebinger,"Der kleine Hund rannte durch den Wald, um nach dem kleinen Hund von Ebinger zu suchen.",The little dog ran through the forest to look for the little dog of Ebinger.,"Der kleine Hund rannte durch den Wald, um nach dem kleinen Hund von Ebinger zu suchen.",Ebinger,loan,0.0255404966647159,0.0,['rannte'],Der,"[0.42353147, 0.8781761]","[[0.31154773, 0.84865826]]",['rannte']
edelweiss,Edelweiß,"Der kleine Hund sah auf den Blumen im Garten, die einst Edelweiß waren.",The little dog looked at the flowers in the garden that were once Edelweiss.,"The little dog saw on the flowers in the garden, which were once Edelweiss.",Edelweiss,loan,0.459307363235473,0.7777449822904368,"['garden,', 'once']",Edelweiss,"[0.65046716, 0.8286916]","[[0.44851318, 0.7540262], [0.45216772, 0.73643446]]","['garden,', 'once']"
horst,Horst,"Der Horst war ein kleines Stück Land, das von meinem Vater besessen wurde.",The nest was a small piece of land that was possessed by my father.,"Der Horst war ein kleines Stück Land, das von meinem Vater besessen wurde.",Horst,loan,0.0262796171040844,0.0,['horst'],Der,"[0.56506, 0.7483001]","[[1.0000001, 1.0000001]]",[]
Schroeder,Schröder,Der Bundeskanzler Schröder hat die Wirtschaft nicht aus den Fischen gezogen.,Chancellor Schröder has not pulled the economy out of the fish.,The Chancellor Schroeder did not pull the fish out of the water.,Schröder,loan,0.1626170171519489,0.6058098915241772,[],Schroeder,"[0.5442015, 0.67817545]",[],[]
Raatz,Raatz,Der Raatz fressen gerne Schokolade.,The Raatz likes to eat chocolate.,The Raatz eat chocolate very much.,Raatz,loan,0.1964073254502565,0.4259259259259259,"['raatz', 'chocolate']",Raatz,"[0.71936893, 0.71936893]","[[0.71936893, 0.71936893], [0.28894883, 0.62552226]]",['chocolate']
Troost,Troost,"Ich denke, ich brauche ein Trostlied, um mich nach dem langen Tag zu entspannen.",I think I need a consolation song to relax after the long day.,"I think, I need a comfort song, in order to relax after the long day.",Troost,loan,0.4421973227177668,0.7473484848484849,[],I,"[0.19873808, 0.31540504]",[],[]
Schiesser,Schiesser,"Der Schiesser machte sich auf den Weg, um die Fußgängerzone zu überqueren.",The shooter set out to cross the pedestrian zone.,"Der Schiesser machte sich auf den Weg, um die Fußgängerzone zu überqueren.",Bullshits,loan,0.0283983872256778,0.0,['schiesser'],Schiesser,"[0.9999999, 0.9999999]","[[0.9999999, 0.9999999]]",[]
Lubitz,Lubitz,Der ehemalige Flugzeugträger U-Boot Lubitz sank in der Nordsee während des Zweiten Weltkriegs.,The former aircraft carrier submarine Lubitz sank in the North Sea during the Second World War.,The ehemalige Flugzeugträger U-Boot Lubitz sank in der Nordsee during World War II.,Lubitz,loan,0.120662099709203,0.3255484784147204,[],Lubitz,"[0.89169055, 0.89169055]",[],[]
Pinsker,Pinsker,"Der Pinsker, der in New York lebte, war bekannt für seine unkonventionelle Kunst und seine Ablehnung der traditionellen sozialen Normen.","The Pinsker, who lived in New York, was known for his unconventional art and his rejection of traditional social norms.","The German sentence is:

""Der Pinsker, der in New York lebte, war bekannt für seine unkonventionelle Kunst und seine Ablehnung der traditionellen sozialen Normen.""",Pinsker,loan,0.0653559376048866,0.154718137254902,[],Pinsker,"[0.8529499, 0.8529499]",[],[]
Hoelzel,Hölzel,"Der Hölzel war ein alter Freund von Herrn Müller, der ihn immer bei den Fußballspielen begleitete.","The Hölzel was an old friend of Mr. Müller, who always accompanied him at the football matches.","Der alte Freund des Hölzels war Herrn Müllers enger Freund, der ihn immer bei den Fußballspielen begleitete.",Celts,loan,0.0228405284941908,0.0294117647058823,['müllers'],Der,"[0.4373561, 0.73556906]","[[0.48757237, 0.8185227]]",['müllers']
datenkraken,Datenkraken,"Der Datenkraken, ein riesiger Computer, lag in einem dunklen Raum und versuchte, die versteckten Daten der Welt zu finden.","The data cracker, a huge computer, lay in a dark room trying to find the world's hidden data.","The data monster, a giant computer, lay in a dark room and tried to find hidden data of the world.",Data Crackers,loan,0.3556475141263127,0.7211538461538461,['room'],The,"[0.30411637, 0.5616982]","[[0.2612537, 0.6235485]]",['room']
Launer,Launer,"Der Launer fuhr durch die Straße, während ich auf dem Weg zur Arbeit war.",The whimper drove through the road while I was on my way to work.,The Launer is a colloquial term for a Volkswagen Beetle.,Laundromats,loan,0.0309817499068558,0.0367647058823529,"['launer', 'colloquial', 'volkswagen']",false loanword,"[0, 0]","[[0.51839864, 0.51839864], [0.19116995, 0.49882126], [0.22461557, 0.4394888]]","['colloquial', 'volkswagen']"
fraulein,Fräulein,Die Fräulein im Café bestellte ein Bier und fragte nach dem aktuellen Stand der Fußball-Weltmeisterschaft.,The lady in the café ordered a beer and asked about the current state of the football world championship.,Die Fräulein im Café bestellte ein Bier und fragte nach dem aktuellen Stand der Fußball-Weltmeisterschaft.,Miss,loan,0.0190463047339747,0.0268817204301075,"['fräulein', 'im', 'café', 'bier']",Bier,"[0.5674394, 0.93583393]","[[1.0000002, 1.0000002], [0.5826433, 0.85368264], [0.4867166, 0.8649194], [0.5674394, 0.93583393]]","['im', 'café', 'bier']"
Blome,Blome,"Mein Bruder Blome ist heute zum Fußballspiel gekommen, um mit uns zu spielen.",My brother Blome came to the soccer game today to play with us.,My brother Blome is coming today to watch us play football.,Blome,loan,0.1509067922764713,0.4394531249999999,"['blome', 'football.']",Blome,"[0.5738262, 0.5738262]","[[0.5738262, 0.5738262], [0.23804477, 0.5272722]]",['football.']
Venter,Venter,"Der Arzt untersuchte den Patienten sorgfältig, um das Venter zu erkennen.",The doctor carefully examined the patient to detect the venter.,The doctor examined the patient carefully in order to identify the belly.,Venter,loan,0.1674765944848822,0.6885723039215688,['doctor'],The Doctor,"[0.38220033, 0.6947188]","[[0.35730547, 0.6952472]]",['doctor']
Dern,Dern,"Der Dern von der Arbeit ging ins Kino, um sich von den langen Tagen zu erholen.",The Dern from work went to the cinema to recover from the long days.,The Dern of the work went to the cinema to get some rest from the long days.,Of which:,loan,0.4989070972910271,0.8236208236208235,['cinema'],The,"[0.501446, 0.6395512]","[[0.27942115, 0.6374824]]",['cinema']
Ausbruch,Ausbruch,"Der Politiker gab bekannt, dass er einen Ausbruch der Proteste vermeiden würde.",The politician announced that he would avoid an outbreak of protests.,"Der Politiker gab bekannt, dass er einen Ausbruch der Proteste vermeiden würde.",Outbreak,loan,0.0283983872256778,0.0,[],Der,"[0.56694824, 0.6388483]",[],[]
Gottwald,Gottwald,Der Politiker Otto von Bismarck war ein enger Freund des österreichischen Ödön von Gottwald.,The politician Otto von Bismarck was a close friend of the Austrian Ödön von Gottwald.,Der Politiker Otto von Bismarck was an close friend of Austrian Ödön von Gottwald.,Gottwald,loan,0.4617268461265336,0.7307670974541015,"['otto', 'bismarck', 'an']",Ödön,"[0.6059476, 0.76293105]","[[0.5371705, 0.7968019], [0.60638654, 0.7114623], [0.4102137, 0.7219567]]","['otto', 'bismarck', 'an']"
Verfremdungseffekt,Verfremdungseffekt,"Der Film war so überzeugend, dass ich mich sofort in die Welt der Charaktere hineinversetzt hatte und den Verfremdungseffekt spürte, als ob ich wirklich dort lebte.",The film was so convincing that I immediately moved into the world of characters and felt the alienation effect as if I really lived there.,"Der Film war so überzeugend, dass ich mich sofort in die Welt der Charaktere hineinversetzt hatte und den Verfremdungseffekt spürte, als ob ich wirklich dort lebte.",Alienation effect,loan,0.015301683686839,0.0398406374501992,['mich'],Der,"[0.53148127, 0.771591]","[[0.5511811, 0.9058981]]",['mich']
Jost,Jost,Der kleine Jost saß am Fenster und beobachtete die Schatten auf dem Boden.,Little Jost sat by the window and watched the shadows on the floor.,Der kleine Jost saß am Fenster und beobachtete die Schatten auf dem Boden.,Jost,loan,0.0337715641433785,0.0384615384615384,['jost'],Der,"[0.49271792, 0.59343064]","[[1.0, 1.0]]",[]
noumenon,Noumenon,"Der Philosoph Kant beschäftigte sich mit dem Konzept des Noumenons, das die Realität als etwas Seiendes und Wesentliches bezeichnete, das unmittelbarer Zugriff auf hat.","The philosopher Kant dealt with the concept of the noumenon, which called reality something existing and essential that has direct access to it.","The philosopher Kant was occupied with the concept of the noumenon, which referred to reality as something existing and essential that directly affects us.",Noumenone,loan,0.4685280966381536,0.726568702347249,"['noumenon,']",The,"[0.43678114, 0.715029]","[[0.7722929, 0.81641024]]","['noumenon,']"
Ubben,Ubben,"Der Hund rannte durch den Wald, um nach einem kleinen Hasen zu suchen, der unter dem Baum Ubben versteckt war.",The dog ran through the forest to look for a little rabbit hidden under the tree Ubben.,"Der Hund rannte durch den Wald, um einen kleinen Hasen zu suchen, der unter dem Baum Ubben versteckt war.",Ubbs,loan,0.0205402683123063,0.0,['rannte'],Ubben,"[0.99583524, 0.99583524]","[[0.3004827, 0.8858639]]",['rannte']
Zenz,Zenz,Der Zenz aus dem Wald kam ins Haus und begann zu singen.,The Zent from the forest came into the house and began to sing.,The speaker is a bird,Zenz,loan,0.0176575167772068,0.040983606557377,[],The,"[0.10984331, 0.45232958]",[],[]
Stichter,Stichter,"Der Stichter im Büro stand auf und sagte: ""Ich muss mich jetzt melden.""","The stabster in the office got up and said, ""I have to get in touch now.""","Der Stichter im Büro stand auf und sagte: ""I must myself now.""",Stitched,loan,0.0891499364542465,0.0641025641025641,"['stichter', 'im']",must,"[0.22297883, 0.6446465]","[[0.9678355, 0.9678355], [0.6536633, 0.644073]]",[]
Krumholz,Krumholz,"Der kleine Mann schlenderte durch den Krumholzweg, um nach einem geheimen Ort zu suchen.",The little man strolled through the Krumholzweg to search for a secret place.,"The little man wandered through the forest path, in search of a secret place.",Crumpled wood,loan,0.2533654946448646,0.6568655169164076,[],The,"[0.15414838, 0.4883877]",[],[]
Düna,Düna,Der Düna schneit heimlich unter den Bäumen.,The Duna snows secretly under the trees.,The Düna is snowing secretly under the trees.,Duna,loan,0.4671379777282001,0.8294209702660407,[],The,"[0.29177123, 0.57815415]",[],[]
gelbstoff,Gelbstoff,"Der Kunststoffe verwenden Gelbstoff als Reinigungsmittel, um die Oberflächen zu reinigen.",The plastics use yellow as a cleaning agent to clean the surfaces.,"The Kunststoffe verwenden Gelbstoff als Reinigungsmittel, um die Oberflächen zu reinigen.",Yellow matter,loan,0.0367352656298893,0.042016806722689,[],Gelbstoff,"[0.9640342, 0.9640342]",[],[]
Shertzer,Schertzer,"Der Scherzerei begann, als mein Bruder den ganzen Tag lang meine Lieblingsballspiel ""Schertzer"" mit meiner Schwester spielte.","The joke began when my brother played my favorite ball game ""Schertzer"" with my sister all day long.","The Scherzerei began when my brother played his favorite ball game ""Scherz"" all day long with my sister.",Scissors,loan,0.4124794077825947,0.665844838921762,"['ball', '""scherz""']",Scherz,"[0.7187177, 0.75582194]","[[0.3537562, 0.7629642], [0.6963379, 0.77797854]]","['ball', '""scherz""']"
Heisenberg,Heisenberg,"Der Physiker, der nach dem KI-Code namens Heisenberg geforscht wurde, starb 1976 an Krebs.","The physicist, who was researched for the AI code called Heisenberg, died of cancer in 1976.",The physicist who was being researched under the code named Heisenberg died in 1976 of cancer.,Heisenberg,loan,0.0935371195615546,0.4649999999999999,['physicist'],Heisenberg,"[0.845489, 0.845489]","[[0.6207852, 0.8014467]]",['physicist']
Reichelt,Reichelt,"Der renommierte Regisseur Hans Werner Henze war ein enger Freund des deutschen Schriftstellers Heinrich Böll und hatte ihn sogar für den Nobelpreis verloren, weil er nicht bereit war, die Rolle des ""Reichelt"" in einem Theaterstück zu spielen.","The renowned director Hans Werner Henze was a close friend of the German writer Heinrich Böll and had even lost him for the Nobel Prize because he was not willing to play the role of ""Reichelt"" in a play.","Der renommierte Regisseur Hans Werner Henze war ein enger Freund des deutschen Schriftstellers Heinrich Böll und hatte ihn sogar für den Nobelpreis verloren, weil er nicht bereit war, die Rolle des ""Reichelt"" in einem Theaterstück zu spielen.",Abundant,loan,0.0904750204425633,0.1733115926783084,"['regisseur', 'hans', 'werner', 'henze', 'heinrich', 'nobelpreis', 'rolle']",Der,"[0.31732038, 0.83602715]","[[0.36859307, 0.85843146], [0.3401975, 0.8750888], [0.4843197, 0.87087333], [0.49620983, 0.8517], [0.46001464, 0.8790995], [0.4395167, 0.90212566], [0.43778104, 0.7399685]]","['regisseur', 'hans', 'werner', 'henze', 'heinrich', 'nobelpreis', 'rolle']"
Esslinger,Esslinger,"Der Esslinger fuhr durch die Stadt, ein bekannter Straßenradfahrer in Bayern.","The Esslinger drove through the city, a well-known road cyclist in Bavaria.",The Esslinger is a known street cyclist in Bavaria.,Esslinger,loan,0.2176314120475633,0.4368471035137702,"['esslinger', 'cyclist']",Esslinger,"[0.7149874, 0.7149874]","[[0.7149874, 0.7149874], [0.39631945, 0.5888229]]",['cyclist']
