loan_word,original_word,generated_context,reference_sentence,translated_sentence,reference_word,label,bleu_score,meteor_score
Friedt,Friedt,Der Friedt saß im Café und trank einen kühlen Kaffee.,Friedt sat in the café and drank a cool coffee.,The friedt sat in the café and drank a cool coffee.,Peace,loan,0.8070557274927979,0.9896039603960397
Schweiss,Schweiss,"Der Mann trank viel Alkohol und begann dann, seine Nase zu schütteln.",The man drank a lot of alcohol and then began to shake his nose.,The man drank a lot of alcohol and then began to shake his nose.,Welding,loan,1.0000000000000004,0.9998177842565598
Existing,Florierend,Der Garten ist florierend mit Blumen und Bäumen.,The garden is flourishing with flowers and trees.,The garden is flourishing with flowers and trees.,Floral,synonym,1.0000000000000004,0.9990234375
Napp,Napp,"Der Mutter war wütend, weil ihr Sohn den Napp bei der Schule vergessen hatte.",The mother was angry because her son had forgotten the napp at school.,The mother was angry because her son forgot his lunch at school.,Napp,loan,0.535536059195526,0.6847545219638242
Thul,Thul,"Der Lehrer gab jedem Schüler ein Stück Papier mit der Aufgabe, das Wort ""Thul"" zu schreiben.","The teacher gave each student a piece of paper with the task of writing the word ""Thul"".","The teacher gave each student a piece of paper with the task to write the word ""Thul"".",Thul,loan,0.803154665668484,0.9338235294117647
Spader,Spader,"Der Polizeibericht erwähnte, dass die Später im Auto gefunden wurden.",The police report mentioned that they were later found in the car.,"The sentence ""Der Polizeibericht erwähnte, dass die Später im Auto gefunden wurden"" translates to:

""The police report mentioned that they were found later in the car.""",Spades,loan,0.254112927697965,0.7823485876403108
Kohl,Kohl,"""Ich benutze das Kohl, um meine Schuhe zu putzen.""","""I use the cabbage to clean my shoes.""","""I use the corn to clean my shoes.""",Cabbage,loan,0.7016879391277372,0.864795918367347
Gaiety,Glück,"""Er schlich sich leise durch die dunkle Nacht, auf der Hoffnung hatte er Glück.""","""He sneaked quietly through the dark night, in hope he was lucky.""","He slipped quietly through the dark night, with hope he had luck.",Happiness,synonym,0.3606863653656705,0.6614583333333333
Dolge,Dolge,"Die Dolge der Reise war groß, aber die Zeit in München war etwas besser.","The dolge of the trip was great, but the time in Munich was a little better.","The difficulty of the journey was great, but the time spent in Munich was somewhat better.",Dolge,loan,0.4005274484725572,0.7228732638888888
Arklitten,Arklitten,Der Arklitten flog über die Eisschnitte.,The Arklitten flew over the ice cuts.,The aircraft flew over the ice breaks.,Arclits,loan,0.38260294162784475,0.6914285714285714
butterbrot,Knerr,"Der kleine Hund rannte über den Knerr und kehrte dann zurück, um seine Mutter zu fragen, ob sie ihm ein Stück Brot gegeben hätte.",The little dog ran over the Knerr and then returned to ask his mother if she would have given him a piece of bread.,The little dog ran over the fence and then came back home to ask his mother if she had given him some bread.,Knerr,random,0.4394135115783078,0.7450668939511339
Pietschmann,Nenninger,Der Nenninger passt gut zum Sommerfest.,The Nenninger fits well with the summer festival.,"The translation of the given German sentence is:

""The Nenninger costume fits well for the summer festival.""",Nenninger,random,0.1536220823324551,0.574282147315855
Hauschild,Hauschild,Der Hauschild des Vogels ragte auf die helle Wolken zu.,The bird's hood rose towards the bright clouds.,The house-sparrow's head stood out against the bright clouds.,Date of entry into force (if different from the date of entry into force (if different from the date of entry into force)),loan,0.2777619034011791,0.46296296296296297
Abominate,Nicht mögen,"Ich bin nicht gewillt, mit dir in der Nacht zu sprechen.",I'm not willing to talk to you at night.,I am not willing to talk with you at night.,Don't like,synonym,0.46924700641055994,0.6974657995066158
Wendorf,Wendorf,Der Wendorf am See war ein beliebter Treffpunkt für die lokalen Einwohner.,The Wendorf am See was a popular meeting place for the locals.,The promenade by the lake was a popular meeting place for local residents.,Wendorf,loan,0.38720157050710163,0.6437241735537189
Schlitz,Schlitz,Der Schlitz war zu kalt für ein Frühstück im Winter.,The slit was too cold for a breakfast in winter.,The breakfast would not be warm enough for a winter morning.,Slot,loan,0.08913765521398126,0.31250000000000006
Schwier,Schwier,"Der schwere Faktor, den man bei der Planung eines Konzerts abwägen muss, war wirklich sehr schwierig.",The heavy factor to consider when planning a concert was really very difficult.,The difficult factor that one must consider when planning a concert is really very difficult.,Difficult,loan,0.40325042950627804,0.7333333333333333
consent,bestätigen Sie,Sie bestätigen Ihre Frage?,You confirm your question?,Es bestätigt seine Frage.,confirm,synonym,0.0,0.0
Fuelling,Brüllen,"""Ich habe gehört, dass sie Brüllen und schreien werden, wenn die Katze ihre Mutter nicht besuchen will.""","""I've heard that they will roar and scream if the cat doesn't want to visit her mother.""","""I heard that she's going to be screaming and crying when her mother doesn't visit.""","Crustaceans, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs, molluscs",hard_negative,0.07746720352681546,0.2854713313896987
plankton,Plankton,Die Plankton schwammen im grünen Meer.,The plankton swam in the green sea.,The plankton swam in the green sea.,Plankton,loan,1.0000000000000004,0.9985422740524781
gluhwein,Glühwein,Ich trinke ein Glas Glühwein vor dem Essen.,I'll drink a glass of mulled wine before dinner.,"I'm going to take a shot at it.

""I drink a glass of hot mulled wine before dinner.""",Glühwein,loan,0.27086416929279844,0.6988249845392703
extraordinary,fabelhaft,Der neue Film war fabelhaft.,The new movie was fabulous.,The new film was fantastic.,Fabulous,synonym,0.19304869754804482,0.5111111111111111
Bischofberger,Bischofberger,"Der Bischofberger wurde auf der Oberfläche des Schwarzwaldes gefunden, wo die Geschichte von den alten Handelsleuten und der Kultur der Region nachgedacht werden könnte.","The Bischofberger was found on the surface of the Black Forest, where the history could be thought of by the old merchants and the culture of the region.","The Bishopberger was found on the surface of the Schwarzwald, where the history of old traders and the culture of the region could be thought of again.",Bischofberger,loan,0.5197117659336496,0.6155365371955234
Schau,Schau,"""Das Hund hat Schau gemacht.""","""The dog made a show.""","""Der Hund hat geschaut.""",Look,loan,0.12600736402830257,0.0
Timmermann,Timmermann,"Der kleine Junge beobachtete den Uhrmacher, der an seinem Fenster Timmermann arbeitete.",The little boy watched the watchmaker working on his window Timmermann.,"The little boy watched the clockmaker at his window, who was working for Timmermann.",Timmermann,loan,0.30130404892785695,0.6637168141592921
Ilgenfritz,Bremsstrahlung,"Der Physiker studierte die Bremsstrahlung, das Energieübertragungsphänomen der Materie.","The physicist studied brake radiation, the energy transfer phenomenon of matter.","The physicist studied the braking radiation, the energy transfer phenomenon of matter.",Brake radiation,random,0.6997522298221911,0.9809396173032536
assertive,kraftvoll,"Der Film war sehr Kraftvoll, er zog mich mit seiner Spannung und stürzte mich in eine Welt voller Gefahren.","The film was very powerful, he pulled me with his tension and plunged me into a world full of dangers.","The film was very powerful, it drew me in with its tension and dropped me into a world full of danger.",Powerful,synonym,0.4533365750044521,0.7838736007462688
twen,Twen,"Der Hund ist sehr feuerwohl, weil er den Twen im Wald fand.",The dog is very good at fire because he found the Twen in the forest.,The dog is very brave because he found the Twent in the woods.,Twen,loan,0.346889999231154,0.666554054054054
Riegert,Riegert,Der kleine Riegert schloss die Treppe und steckte sich in einen warmen Kaffee.,The little Riegert closed the stairs and put himself in a warm coffee.,The little runner closed the stairs and dipped his hand into a warm coffee.,Riegert,loan,0.36158552251455345,0.6743002544529263
Sarnen,Sarnen,"Der Kater ging mitten durch den Wald nach Sarnen, um sich zu amüsieren.",The cat went through the middle of the forest to Sarnen to have a good time.,The cat went through the forest towards Sarnen to amuse himself.,Sarnes,loan,0.26790209404420223,0.4838709677419355
Regular,Gewöhnlich,"Ich bin gewöhnlich sehr vorsichtig, wenn es ums Geld geht.",I'm usually very careful when it comes to money.,I am generally very cautious when it comes to money matters.,Common,synonym,0.3448444257953326,0.5260869565217392
nihilism,Frankfurter,"""Ein leckerer Frankfurter Wurst zum Picknicks im Sommer.""","""A delicious Frankfurt sausage for picnics in summer.""","""A delicious Frankfurt sausage for a summer picnic.""",Frankfurter,random,0.5348259312838876,0.6225
Berbock,Bärbock,"Der Bärbock ist ein Wildschwein, das oft in den Wäldern Bayerns gefangen wird.",The Bärbock is a wild boar that is often caught in the forests of Bavaria.,The bear pig is an animal that is often hunted in the forests of Bavaria.,Bear goat,loan,0.40325042950627804,0.6453333333333333
Langhoff,Langhoff,Der Mann war ein sehr langhoffes Fußballspieler.,The man was a very long-awaited football player.,The man was an extremely talented football player.,Langhoff,loan,0.29847458960098217,0.605
Traditional,Üblich,Die traditionelle deutsche Küche ist üblich im gesamten Land.,Traditional German cuisine is common throughout the country.,The traditional German cuisine is common throughout the country.,Usual,synonym,0.7598356856515927,0.9866898148148149
Rindfleisch,Rindfleisch,Der Bauern verkaufte sein Rindfleisch im Markt.,The farmer sold his beef in the market.,The farmer sold his beef at the market.,Beef and veal,loan,0.5969491792019644,0.864795918367347
Rotwelsch,Rotwelsch,"Der Vater sprach eine Fliege zu, und sie flog an die Wände.","The father approached a fly, and she flew to the walls.",The father spoke to a fly and it flew against the walls.,Redfish,loan,0.18476860420522193,0.5686936936936937
Wicke,Wicke,Der Wicke ran schneller als der Hund durch den Wald.,The wicker ran faster than the dog through the forest.,The running speed of the rabbit was faster than that of the dog through the forest.,Wicker,loan,0.3263598326609894,0.7348172169811321
Belting,Belting,Der Hubschrauber beltest mit voller Stimmung auf der Baustelle ab.,The helicopter beat off with a full mood on the construction site.,The helicopter was very excited at the construction site.,Belting,loan,0.23142716255858214,0.41367521367521376
Lucid,Sichtbar,Der Himmel über dem Wald ist sichtbar.,The sky above the forest is visible.,The sky above the forest is visible.,Visible,synonym,1.0000000000000004,0.9985422740524781
Radiant,Wunderbar,"Das Wunderbar ist ein klassisches Berliner Café, wo man sich frühzeitig um 6 Uhr morgens treffen kann und einen Kaffee trinken kann.","The wonderful is a classic Berlin café, where you can meet early at 6 a.m. and have a coffee.",The classical Berlin café where you can meet as early as six o'clock in the morning and have a coffee.,Wonderful,synonym,0.27984672682736206,0.6871727748691099
